,Titles,Year,Model,Make,Colour,Style,Condition,Price,Mileages,Dealer,City,Province,Posting Link,Image Link
3096,"Used 2022 Hyundai Elantra Sedan Preferred IVT Sun and Tech for sale in Mississauga, ON",2022,2022 Hyundai Elantra,Hyundai,Fiery Red,Sedan,Used,26392.0,61830.0,The Humberview Group,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2022-hyundai-elantra-10702263/,https://images.carpages.ca/inventory/10702263.387791679?w=320&h=240&q=75&s=bfe3398050f3e385f8adb18a7a986e88
3097,"Used 2018 Hyundai Sonata  for sale in Cambridge, ON",2018,2018 Hyundai Sonata,Hyundai,White,Sedan,Used,17900.0,134535.0,Cambridge Centre Honda,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2018-hyundai-sonata-10702131/,https://images.carpages.ca/inventory/10702131.384650561?w=320&h=240&q=75&s=30a868a2dc02c152f692e134ddc7c4a7
3098,"Used 2020 Hyundai Elantra ESSENTIAL BLUETOOTH, CRUISE CONTROL, HEATED SEATS, BACK UP CAM, 12V PLUG IN, USB AND AUX!! for sale in Sudbury, ON",2020,2020 Hyundai Elantra,Hyundai,Grey,Sedan,Used,23995.0,90459.0,The Car Lot Etc.,Sudbury,ON,https://www.carpages.ca/used-cars/ontario/sudbury/2020-hyundai-elantra-10702083/,https://images.carpages.ca/inventory/10702083.386433512?w=320&h=240&q=75&s=2a9977ff76c208af025870b3a8ad7efe
3099,"Used 2018 Honda Civic Sedan LX CVT for sale in Orangeville, ON",2018,2018 Honda Civic,Honda,Taffeta White,Sedan,Used,22113.0,99490.0,The Humberview Group,Orangeville,ON,https://www.carpages.ca/used-cars/ontario/orangeville/2018-honda-civic-10701870/,https://images.carpages.ca/inventory/10701870.387156189?w=320&h=240&q=75&s=ffbff2f910489d0f3396496477e48aea
3100,"Used 2017 Mazda MAZDA3 Sport GS for sale in Goderich, ON",2017,2017 Mazda MAZDA3,Mazda,Grey,Sedan,Used,15994.0,129292.0,The Humberview Group,Goderich,ON,https://www.carpages.ca/used-cars/ontario/goderich/2017-mazda-mazda3-10701837/,https://images.carpages.ca/inventory/10701837.385087826?w=320&h=240&q=75&s=37ed00938eaa15d342270321c179adaf
3101,"Used 2016 Toyota Corolla 4dr Sdn CVT LE for sale in Goderich, ON",2016,2016 Toyota Corolla,Toyota,,Sedan,Used,18899.0,25895.0,The Humberview Group,Goderich,ON,https://www.carpages.ca/used-cars/ontario/goderich/2016-toyota-corolla-10701822/,https://images.carpages.ca/inventory/10701822.385087952?w=320&h=240&q=75&s=28c3b51806c793988a88241a034fcb91
3102,"New 2024 Volvo V90 Ultimate for sale in Winnipeg, MB",2024,2024 Volvo V90,Volvo,Denim Blue,Sedan,New,86700.0,15.0,Volvo Cars Winnipeg,Winnipeg,MB,https://www.carpages.ca/new-cars/manitoba/winnipeg/2024-volvo-v90-10701786/,https://images.carpages.ca/inventory/10701786.386365829?w=320&h=240&q=75&s=e23bbc384dd039febc06955233d85650
3103,"Used 2022 Honda Civic EX for sale in Winnipeg, MB",2022,2022 Honda Civic,Honda,Meteoroid Grey Metallic,Sedan,Used,32671.0,28176.0,Birchwood Chevrolet,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2022-honda-civic-10701753/,https://images.carpages.ca/inventory/10701753.384342747?w=320&h=240&q=75&s=36b19be82cdb1be006be832e43cc198c
3104,"Used 2021 Nissan Sentra S Heated Seat's | Back Up Camera | Touchscreen for sale in Winnipeg, MB",2021,2021 Nissan Sentra,Nissan,Grey,Sedan,Used,21990.0,38124.0,Birchwood Ford,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-nissan-sentra-10701696/,https://images.carpages.ca/inventory/10701696.384628728?w=320&h=240&q=75&s=22bee54cbfb8443fe9ec14e88dd9c01f
3105,"Used 2018 Mercedes-Benz C-Class C300  for sale in Calgary, AB",2018,2018 Mercedes-Benz C-Class C300,Mercedes-Benz,Grey,Sedan,Used,25500.0,133345.0,Regal Auctions Ltd.,Calgary,AB,https://www.carpages.ca/used-cars/alberta/calgary/2018-mercedes-benz-c-class-c300-10701672/,https://images.carpages.ca/inventory/10701672.385836518?w=320&h=240&q=75&s=3ec9e3d955a1ac9c7ca9f6d43846334f
3106,"Used 2017 Chevrolet Cruze LT for sale in Calgary, AB",2017,2017 Chevrolet Cruze,Chevrolet,White,Sedan,Used,9900.0,171766.0,Regal Auctions Ltd.,Calgary,AB,https://www.carpages.ca/used-cars/alberta/calgary/2017-chevrolet-cruze-10701570/,https://images.carpages.ca/inventory/10701570.385833251?w=320&h=240&q=75&s=19440a227ad7f7f76b61d4cc5219a6e4
3107,"Used 2015 Honda Civic Touring for sale in North York, ON",2015,2015 Honda Civic,Honda,White,Sedan,Used,10850.0,,Carview Motors,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2015-honda-civic-10701516/,https://images.carpages.ca/inventory/10701516.384335619?w=320&h=240&q=75&s=10ea69491b3131bf8fd03001ff0d2bbf
3108,"Used 2018 Dodge Charger POLICE PURSUIT for sale in Scarborough, ON",2018,2018 Dodge Charger,Dodge,Black,Sedan,Used,13750.0,182743.0,AJS Auto Sales,Scarborough,ON,https://www.carpages.ca/used-cars/ontario/scarborough/2018-dodge-charger-10701504/,https://images.carpages.ca/inventory/10701504.384642924?w=320&h=240&q=75&s=5c3a7609519db347809b250ef84a426e
3109,"Used 2011 Mercedes-Benz S-Class LWB,4MATIC,S 550,NO ACCIDENT,ALL SERVICE RECORD for sale in North York, ON",2011,2011 Mercedes-Benz S-Class,Mercedes-Benz,Black,Sedan,Used,23900.0,118000.0,Auto Rev Inc.,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2011-mercedes-benz-s-class-10701354/,https://images.carpages.ca/inventory/10701354.386140994?w=320&h=240&q=75&s=f2ba32640ea7a1985fff8935e79686b2
3110,"Used 2018 Hyundai Sonata GL for sale in Scarborough, ON",2018,2018 Hyundai Sonata,Hyundai,Silver,Sedan,Used,15895.0,132584.0,Octane Used Cars,Scarborough,ON,https://www.carpages.ca/used-cars/ontario/scarborough/2018-hyundai-sonata-10701330/,https://images.carpages.ca/inventory/10701330.384330837?w=320&h=240&q=75&s=bdf002b022b7ddb8dc933b2216d62d59
3111,"Used 2021 Toyota Camry SE Pearl White Leather/Camera/Heated Seats/Carplay for sale in Mississauga, ON",2021,2021 Toyota Camry,Toyota,White,Sedan,Used,23998.0,112781.0,Autotech Emporium,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2021-toyota-camry-10701318/,https://images.carpages.ca/inventory/10701318.384626526?w=320&h=240&q=75&s=eeea4d519e90cc5b080a61a8d32dd930
3112,"Used 2019 Toyota Corolla XSE Navi/Leather/Sunroof/Push Start/ Pwr Seats for sale in Mississauga, ON",2019,2019 Toyota Corolla,Toyota,Blue,Sedan,Used,23998.0,62563.0,Autotech Emporium,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2019-toyota-corolla-10701312/,https://images.carpages.ca/inventory/10701312.384330426?w=320&h=240&q=75&s=4ffce585c65afee77263fafb7d95bf3c
3113,"Used 2019 Toyota Corolla LE Heated Seats/Collision Warning / Lane Departure for sale in Mississauga, ON",2019,2019 Toyota Corolla,Toyota,Blue,Sedan,Used,19888.0,98632.0,Autotech Emporium,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2019-toyota-corolla-10701306/,https://images.carpages.ca/inventory/10701306.384330336?w=320&h=240&q=75&s=8b4db86b115a15823c2585c5e0d9e62c
3114,"Used 2018 Toyota Corolla LE Camera/Bluetooth/Heated Seats for sale in Mississauga, ON",2018,2018 Toyota Corolla,Toyota,Black,Sedan,Used,19998.0,38945.0,Autotech Emporium,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2018-toyota-corolla-10701297/,https://images.carpages.ca/inventory/10701297.384633150?w=320&h=240&q=75&s=69ed2b2710a1c12ab64e51b0e9838443
3115,"Used 2016 Toyota Corolla ALLOYS,BACKUP CAM,SAFETY+3YEARS WARRANTY INC for sale in Richmond Hill, ON",2016,2016 Toyota Corolla,Toyota,White,Sedan,Used,12900.0,242000.0,National Auto Finance & Brokers,Richmond Hill,ON,https://www.carpages.ca/used-cars/ontario/richmond-hill/2016-toyota-corolla-10701291/,https://images.carpages.ca/inventory/10701291.384330288?w=320&h=240&q=75&s=e568b4fc0df0ea62cb2dc008bf300791
3116,"Used 2017 Chevrolet Cruze LT Heated Seats Back up Camera Remote Start for sale in Edmonton, AB",2017,2017 Chevrolet Cruze,Chevrolet,Blue,Sedan,Used,13500.0,181606.0,Alberta Truck & Auto Liquidators,Edmonton,AB,https://www.carpages.ca/used-cars/alberta/edmonton/2017-chevrolet-cruze-10701276/,https://images.carpages.ca/inventory/10701276.384330603?w=320&h=240&q=75&s=80b7828bd4f2cc4cc9d442a70a80746f
3117,"Used 2021 Volkswagen Jetta Comfortline AUTO for sale in North York, ON",2021,2021 Volkswagen Jetta,Volkswagen,Black,Sedan,Used,23990.0,95045.0,AA Canada Inc,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2021-volkswagen-jetta-10701228/,https://images.carpages.ca/inventory/10701228.386120306?w=320&h=240&q=75&s=15682c70868b17f287eda2877cc9aaa8
3118,"Used 2021 Volkswagen Jetta Comfortline AUTO for sale in North York, ON",2021,2021 Volkswagen Jetta,Volkswagen,White,Sedan,Used,23990.0,70400.0,AA Canada Inc,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2021-volkswagen-jetta-10701222/,https://images.carpages.ca/inventory/10701222.385575209?w=320&h=240&q=75&s=fd42b51db2e278fcb0b6081276bd58f5
3119,"Used 2018 Chevrolet Cruze LT | Heated Seats | Remote Start | WiFi | CarPlay for sale in Toronto, ON",2018,2018 Chevrolet Cruze,Chevrolet,Red,Sedan,Used,18450.0,84000.0,AUTORAMA,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2018-chevrolet-cruze-10701195/,https://images.carpages.ca/inventory/10701195.387126684?w=320&h=240&q=75&s=825df8911a88df2f6b4aa99a095d34de
3120,"Used 2016 Acura TLX V6 SH-AWD for sale in Bolton, ON",2016,2016 Acura TLX,Acura,Blue,Sedan,Used,13488.0,197287.0,The Auto Show ,Bolton,ON,https://www.carpages.ca/used-cars/ontario/bolton/2016-acura-tlx-10701168/,https://images.carpages.ca/inventory/10701168.384327393?w=320&h=240&q=75&s=d0ba20a87f4bc8d937261168e18dd3c6
3121,"Used 2018 Mazda MAZDA3 GX / PUSH START / REAR CAM / LOW KM / NO ACCIDENT/ for sale in Scarborough, ON",2018,2018 Mazda MAZDA3,Mazda,Red,Sedan,Used,13999.0,164000.0,Executive Motors,Scarborough,ON,https://www.carpages.ca/used-cars/ontario/scarborough/2018-mazda-mazda3-10701159/,https://images.carpages.ca/inventory/10701159.384327048?w=320&h=240&q=75&s=ce023c3371e191f2598309308fb3c18c
3122,"Used 2011 Buick Lucerne CX as is for sale in Grimsby, ON",2011,2011 Buick Lucerne,Buick,Red,Sedan,Used,3920.0,191096.0,Wills Chevrolet Buick GMC Ltd.,Grimsby,ON,https://www.carpages.ca/used-cars/ontario/grimsby/2011-buick-lucerne-10700976/,https://images.carpages.ca/inventory/10700976.385797173?w=320&h=240&q=75&s=b55ca654ad3dc7eb8e5dacceda0e29c2
3123,"Used 2013 Hyundai Elantra GLS 1.8L | A/C | HEATED SEATS for sale in Sault Ste. Marie, ON",2013,2013 Hyundai Elantra,Hyundai,Black,Sedan,Used,7235.0,171989.0,Maitland Ford Lincoln,Sault Ste. Marie,ON,https://www.carpages.ca/used-cars/ontario/sault-ste-marie/2013-hyundai-elantra-10700964/,https://images.carpages.ca/inventory/10700964.386332415?w=320&h=240&q=75&s=03c0cbe2bd88caba69527a98cc3a4a54
3124,"New 2024 Nissan Altima Platinum for sale in Toronto, ON",2024,2024 Nissan Altima,Nissan,White,Sedan,New,40428.0,10.0,Sherway Nissan,Toronto,ON,https://www.carpages.ca/new-cars/ontario/toronto/2024-nissan-altima-10700937/,https://images.carpages.ca/inventory/10700937.384320697?w=320&h=240&q=75&s=ac1b75562d156829410b4a3ba5051fa1
3125,"Used 2019 Toyota Corolla LE for sale in Campbell River, BC",2019,2019 Toyota Corolla,Toyota,Silver,Sedan,Used,25987.0,86125.0,Pacific Nations Auto Sales & Finance,Campbell River,BC,https://www.carpages.ca/used-cars/british-columbia/campbell-river/2019-toyota-corolla-10700841/,https://images.carpages.ca/inventory/10700841.386337053?w=320&h=240&q=75&s=bf904d31feb797e3fbd4ca7a019b826f
3126,"Used 2019 Toyota Corolla SE, Certified with Warranty for sale in Oakville, ON",2019,2019 Toyota Corolla,Toyota,Black,Sedan,Used,23995.0,69432.0,Oakville Autos,Oakville,ON,https://www.carpages.ca/used-cars/ontario/oakville/2019-toyota-corolla-10700814/,https://images.carpages.ca/inventory/10700814.384318600?w=320&h=240&q=75&s=e6b12c8401697abd2c3042f8ff63b291
3127,"Used 2022 Lexus ES ES 350 Auto F SPORT 3 for sale in Toronto, ON",2022,2022 Lexus ES,Lexus,White,Sedan,Used,54988.0,18000.0,Shaw Automotive Group,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2022-lexus-es-10700808/,https://images.carpages.ca/inventory/10700808.384318039?w=320&h=240&q=75&s=b47b02f31e0fb3f2cd333264ebfe49fa
3128,"Used 2020 Toyota Corolla SE-LOW,LOW KMS-LOADED-REDUCED FOR A QUICK SALE! for sale in Brantford, ON",2020,2020 Toyota Corolla,Toyota,Super White,Sedan,Used,25888.0,30470.0,Trip's Auto Inc.,Brantford,ON,https://www.carpages.ca/used-cars/ontario/brantford/2020-toyota-corolla-10700739/,https://images.carpages.ca/inventory/10700739.384322059?w=320&h=240&q=75&s=167fde0c985f1597e4f7c4c69bc960f1
3129,"Used 2010 Mercedes-Benz C-Class 4dr Sdn C 300 4MATIC for sale in North York, ON",2010,2010 Mercedes-Benz C-Class,Mercedes-Benz,White,Sedan,Used,7950.0,193000.0,Antepli Cars,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2010-mercedes-benz-c-class-10700715/,https://images.carpages.ca/inventory/10700715.384315867?w=320&h=240&q=75&s=639e635793b0fdb35b411e1f53b958c3
3130,"Used 2013 Chevrolet Cruze  for sale in North York, ON",2013,2013 Chevrolet Cruze,Chevrolet,Silver,Sedan,Used,8950.0,148352.0,Antepli Cars,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2013-chevrolet-cruze-10700703/,https://images.carpages.ca/inventory/10700703.384315408?w=320&h=240&q=75&s=2b8ced87df8a3a4fa27f87c4a8db6c60
3131,"Used 2013 Chrysler 200 4dr Sdn LX for sale in Brantford, ON",2013,2013 Chrysler 200,Chrysler,Grey,Sedan,Used,9499.0,180000.0,Right Choice Auto,Brantford,ON,https://www.carpages.ca/used-cars/ontario/brantford/2013-chrysler-200-10700697/,https://images.carpages.ca/inventory/10700697.384315312?w=320&h=240&q=75&s=2c32a5bef0f714ee4031071a5d0f2ebc
3132,"Used 2018 Ford Focus SE  HEATED STEERING WHEEL!! for sale in Barrie, ON",2018,2018 Ford Focus,Ford,Black,Sedan,Used,15995.0,91700.0,Eckert Auto Sales,Barrie,ON,https://www.carpages.ca/used-cars/ontario/barrie/2018-ford-focus-10700694/,https://images.carpages.ca/inventory/10700694.384315258?w=320&h=240&q=75&s=7e2a76069f5a13ac795279ae4212f135
3133,"Used 2021 Toyota Corolla LE HATCHBACK P/START L/ASSIST A/CARPLAY B/CAMERA for sale in North York, ON",2021,2021 Toyota Corolla,Toyota,White,Sedan,Used,25990.0,83888.0,Nexcar Auto Sales & Leasing Inc.,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2021-toyota-corolla-10700673/,https://images.carpages.ca/inventory/10700673.384482817?w=320&h=240&q=75&s=2cb0169b563c6100ea19162849553103
3134,"Used 2017 Hyundai Elantra GL Heated Cloth Backup Cam CarPlay AAuto FM/XM A/C for sale in Bowmanville, ON",2017,2017 Hyundai Elantra,Hyundai,White,Sedan,Used,17295.0,92273.0,Mark Rainford Auto Centre,Bowmanville,ON,https://www.carpages.ca/used-cars/ontario/bowmanville/2017-hyundai-elantra-10700670/,https://images.carpages.ca/inventory/10700670.384315048?w=320&h=240&q=75&s=2f826be40e47587b6bb65d897a86ce86
3135,"Used 2021 Hyundai Venue SEL Trend IVT for sale in Brampton, ON",2021,2021 Hyundai Venue,Hyundai,Blue,Sedan,Used,22900.0,77700.0,#9 Auto Sales,Brampton,ON,https://www.carpages.ca/used-cars/ontario/brampton/2021-hyundai-venue-10700547/,https://images.carpages.ca/inventory/10700547.384308604?w=320&h=240&q=75&s=25277ae97d490476ec1faaaed6fd108e
3136,"Used 2020 Volkswagen Passat HIGHLINE AUTO for sale in Truro, NS",2020,2020 Volkswagen Passat,Volkswagen,Red,Sedan,Used,24995.0,119544.0,JG Financing & Auto Sales,Truro,NS,https://www.carpages.ca/used-cars/nova-scotia/truro/2020-volkswagen-passat-10700532/,https://images.carpages.ca/inventory/10700532.389842851?w=320&h=240&q=75&s=58b5caf46d1d94772d98e2df83ddb663
3137,"Used 2016 Honda Civic Sedan EX Sedan CVT for sale in Port Moody, BC",2016,2016 Honda Civic,Honda,Black,Sedan,Used,19400.0,115414.0,Westwood Honda,Port Moody,BC,https://www.carpages.ca/used-cars/british-columbia/port-moody/2016-honda-civic-10700448/,https://images.carpages.ca/inventory/10700448.386495177?w=320&h=240&q=75&s=3db2b7d01be714df00f64a7e6434a99a
3138,"Used 2022 Subaru Impreza 4Dr Sport CVT for sale in Vancouver, BC",2022,2022 Subaru Impreza,Subaru,CRYSTAL WHITE PEARL,Sedan,Used,30998.0,5732.0,OpenRoad Subaru Boundary,Vancouver,BC,https://www.carpages.ca/used-cars/british-columbia/vancouver/2022-subaru-impreza-10700403/,https://images.carpages.ca/inventory/10700403.384787694?w=320&h=240&q=75&s=4bd72729a56de80845559b602322db8a
3139,"Used 2022 Honda Civic SI Sedan BASE for sale in St. John's, NL",2022,2022 Honda Civic,Honda,,Sedan,Used,38989.0,7054.0,Steele Auto Group,St. John's,NL,https://www.carpages.ca/used-cars/newfoundland-and-labrador/st-john-s/2022-honda-civic-10700274/,https://images.carpages.ca/inventory/10700274.387091665?w=320&h=240&q=75&s=eb01c97b146c9a055828b67b773810f7
3140,"Used 2016 Chrysler 300 300S for sale in Halifax, NS",2016,2016 Chrysler 300,Chrysler,Bright White,Sedan,Used,21549.0,133477.0,Steele Auto Group,Halifax,NS,https://www.carpages.ca/used-cars/nova-scotia/halifax/2016-chrysler-300-10700169/,https://images.carpages.ca/inventory/10700169.388014720?w=320&h=240&q=75&s=5f4c983f060d61002aee09d9491e189a
3141,"Used 2021 Dodge Charger GT  Great ride!! for sale in Halifax, NS",2021,2021 Dodge Charger,Dodge,WHITE KNUCKLE,Sedan,Used,33911.0,65004.0,Steele Auto Group,Halifax,NS,https://www.carpages.ca/used-cars/nova-scotia/halifax/2021-dodge-charger-10700157/,https://images.carpages.ca/inventory/10700157.384287502?w=320&h=240&q=75&s=0b840c0e10c277b78343842da2bef238
3142,"Used 2024 Porsche Taycan GTS AWD for sale in Langley City, BC",2024,2024 Porsche Taycan,Porsche,Carmine Red,Sedan,Used,210789.0,1215.0,Porsche Centre Langley,Langley City,BC,https://www.carpages.ca/used-cars/british-columbia/langley-city/2024-porsche-taycan-10700106/,https://images.carpages.ca/inventory/10700106.386303114?w=320&h=240&q=75&s=9849261c9a86e09e4f23254db72a3b82
3143,"Used 2020 Honda Accord Sedan Touring CVT for sale in Burnaby, BC",2020,2020 Honda Accord,Honda,Platinum White Pearl,Sedan,Used,32480.0,44383.0,OpenRoad Honda Burnaby,Burnaby,BC,https://www.carpages.ca/used-cars/british-columbia/burnaby/2020-honda-accord-10700073/,https://images.carpages.ca/inventory/10700073.384721214?w=320&h=240&q=75&s=59a30477bc60359062c325fb8c2dd9b4
3144,"Used 2017 Infiniti Q50 3.0t * NAVIGATION * SUNROOF * RADAR CRUISE * for sale in Edmonton, AB",2017,2017 Infiniti Q50,Infiniti,Black,Sedan,Used,29425.0,94691.0,Capital GMC Buick Edmonton,Edmonton,AB,https://www.carpages.ca/used-cars/alberta/edmonton/2017-infiniti-q50-10700070/,https://images.carpages.ca/inventory/10700070.389847351?w=320&h=240&q=75&s=ab6d61a4c81fe88424a454487e95f12f
3145,"Used 2020 Hyundai Elantra Sedan Ultimate IVT for sale in Richmond, BC",2020,2020 Hyundai Elantra,Hyundai,White,Sedan,Used,22499.0,38360.0,OpenRoad Toyota Richmond,Richmond,BC,https://www.carpages.ca/used-cars/british-columbia/richmond/2020-hyundai-elantra-10700049/,https://images.carpages.ca/inventory/10700049.385927388?w=320&h=240&q=75&s=ffb6ba19a1a3c1bbadb2691ce41fe6de
3146,"Used 2018 Toyota Corolla LE ONLY 35800KMS for sale in Waterloo, ON",2018,2018 Toyota Corolla,Toyota,Silver,Sedan,Used,23900.0,35800.0,Mat's Auto Sales,Waterloo,ON,https://www.carpages.ca/used-cars/ontario/waterloo/2018-toyota-corolla-10699767/,https://images.carpages.ca/inventory/10699767.384276444?w=320&h=240&q=75&s=88b534d14900bc708c6e0c550f168bfe
3147,"Used 2016 Hyundai Elantra L for sale in Hilden, NS",2016,2016 Hyundai Elantra,Hyundai,Silver,Sedan,Used,14995.0,48000.0,RuralWorx Auto Sales,Hilden,NS,https://www.carpages.ca/used-cars/nova-scotia/hilden/2016-hyundai-elantra-10699761/,https://images.carpages.ca/inventory/10699761.387754647?w=320&h=240&q=75&s=b55983a8210165ee10941e363415cbf7
3148,"Used 2020 Volkswagen Jetta Execline Auto - TOTALLY LOADED! for sale in PORT HOPE, ON",2020,2020 Volkswagen Jetta,Volkswagen,PYRITE SILVER METALLIC,Sedan,Used,27988.0,84766.0,Lauria Volkswagen,PORT HOPE,ON,https://www.carpages.ca/used-cars/ontario/port-hope/2020-volkswagen-jetta-10699650/,https://images.carpages.ca/inventory/10699650.384275118?w=320&h=240&q=75&s=5f70755f516f7bab80769dcb3c3f8128
3149,"Used 2021 BMW 2 Series 228i xDrive Pano SunRoof Navigation Rear BAckUp Cam Front Heated Seats for sale in Thornhill, ON",2021,2021 BMW 2 Series,BMW,White,Sedan,Used,36694.0,31495.0,CarHub North York Chrysler,Thornhill,ON,https://www.carpages.ca/used-cars/ontario/thornhill/2021-bmw-2-series-10699497/,https://images.carpages.ca/inventory/10699497.384426588?w=320&h=240&q=75&s=2d35ddb45453cbd35ec76faac59476ca
3150,"Used 2023 Audi S3 Sedan Progressiv SunRoof Rear BacKUp Camera Front Heated Seats for sale in Thornhill, ON",2023,2023 Audi S3,Audi,White,Sedan,Used,54994.0,3110.0,CarHub North York Chrysler,Thornhill,ON,https://www.carpages.ca/used-cars/ontario/thornhill/2023-audi-s3-10699491/,https://images.carpages.ca/inventory/10699491.384426027?w=320&h=240&q=75&s=5ab5c9654fc34f52e123fc87f0b9dddb
